3080 	 6640 	 584000000
3120 	 6750 	 616400000
3110 	 6840 	 643700000
3070 	 6920 	 668300000
2980 	 6980 	 691300000
2900 	 7050 	 713000000
2780 	 7100 	 733800000
2650 	 7160 	 753900000
2510 	 7210 	 773400000
2380 	 7250 	 792300000
2230 	 7300 	 810900000
2180 	 7340 	 829100000
2120 	 7380 	 846900000
2120 	 7420 	 864500000
2230 	 7460 	 881800000
2970 	 5250 	 882500000
2380 	 7490 	 899000000
3080 	 5310 	 913100000
2590 	 7520 	 915900000
2900 	 7550 	 932600000
3150 	 5350 	 938500000
3310 	 7580 	 949100000
3340 	 5390 	 961300000
3590 	 7600 	 965400000
3070 	 7380 	 981400000
3770 	 5540 	 982500000
4370 	 7460 	 997200000
4270 	 5570 	 1002600000
7200 	 7420 	 1012800000
5550 	 5890 	 1022300000
1170 	 7320 	 1029200000
730 	 6690 	 1041300000
3700 	 6860 	 1048000000
4550 	 7310 	 1.0594e+09
5580 	 6860 	 1069000000
10540 	 7380 	 1078100000
10490 	 7360 	 1089500000
6720 	 7260 	 1098900000
5460 	 7580 	 1109100000
4890 	 7540 	 1120300000
1520 	 7540 	 1130100000
90 	 7740 	 1140500000
300 	 7750 	 1151800000
2160 	 7770 	 1162000000
3270 	 7950 	 1172300000
680 	 10660 	 1182700000
6290 	 8960 	 1184200000
7090 	 7970 	 1194400000
10210 	 8080 	 1204800000
9740 	 8140 	 1215900000
6700 	 12420 	 1224000000
10000 	 8200 	 1227100000
11890 	 8250 	 1237600000
11350 	 8290 	 1248500000
5390 	 12550 	 1258200000
11370 	 8310 	 1259800000
10260 	 8390 	 1270600000
8890 	 8460 	 1281200000
1750 	 12480 	 1288900000
8850 	 8460 	 1292600000
6350 	 8510 	 1303600000
3460 	 8860 	 1314100000
100 	 11960 	 1317500000
1170 	 8610 	 1325600000
1820 	 8630 	 1336800000
1040 	 12330 	 1343500000
2540 	 8800 	 1347900000
2860 	 8740 	 1358700000
810 	 11910 	 1369100000
2060 	 9070 	 1370000000
2510 	 8800 	 1381100000
3070 	 9370 	 1391700000
2360 	 11600 	 1393800000
7090 	 8910 	 1403200000
7710 	 8910 	 1414300000
