1542.24 	 10080 	 751000000
1233.69 	 10030 	 786600000
1027.94 	 9980 	 816400000
895.5 	 9950 	 843300000
763.84 	 9920 	 868200000
672.52 	 9890 	 891800000
581.74 	 9860 	 914300000
511.68 	 9840 	 936000000
451.72 	 9820 	 956900000
411.6 	 9800 	 977300000
361.86 	 9780 	 997200000
351.36 	 9760 	 1016600000
351 	 9750 	 1.0356e+09
359.64 	 9720 	 1054300000
388.4 	 9710 	 1.0726e+09
436.05 	 9690 	 1090600000
512.51 	 9670 	 1108300000
589.26 	 9660 	 1125800000
7009.48 	 8020 	 1137700000
655.52 	 9640 	 1143200000
731.12 	 9620 	 1160300000
5694.2 	 8020 	 1171300000
788.02 	 9610 	 1177300000
815.15 	 9590 	 1194200000
4902.12 	 8010 	 1199200000
843.04 	 9580 	 1211000000
4400 	 8000 	 1224000000
852.62 	 9580 	 1227700000
841.28 	 9560 	 1244300000
4026.96 	 7990 	 1247100000
830.85 	 9550 	 1260800000
3702.72 	 7980 	 1268700000
801.36 	 9540 	 1277200000
3435.07 	 7970 	 1289300000
1038.77 	 9530 	 1293500000
4088.04 	 8360 	 1308700000
414 	 9000 	 1309900000
684.5 	 9250 	 1325000000
2372.2 	 8180 	 1329100000
885.4 	 9320 	 1341000000
3829.01 	 8270 	 1349200000
2892.3 	 9300 	 1357600000
5034.4 	 8680 	 1369400000
1559.04 	 8960 	 1375800000
972.02 	 9170 	 1388000000
1461.6 	 8700 	 1396900000
818.8 	 9200 	 1406200000
1157.12 	 9040 	 1418000000
3065.04 	 8910 	 1426500000
3190.12 	 9220 	 1437100000
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
0	1	1e9
