 # ID name  angle[rad]  betax[m]  betay[m] halfgap[m]  Material  Length[m]  sigx[m]  sigy[m] tilt1[rad] tilt2[rad] nsig
  00001 TCP.SPS        0.00000E+00   0.24931E+02   0.89555E+02   0.25593E-02 CFC      0.60000E+00   0.42655E-03   0.80842E-03   0.00000E+00   0.00000E+00   0.60000E+01
  00002 TCSG.SPS.1     0.00000E+00   0.88896E+02   0.25264E+02   0.56381E-02 CFC      0.10000E+01   0.80544E-03   0.42938E-03   0.00000E+00   0.00000E+00   0.70000E+01
  00003 TCSG.SPS.2     0.15710E+01   0.52196E+02   0.46751E+02   0.40887E-02 CFC      0.10000E+01   0.61718E-03   0.58410E-03   0.00000E+00   0.00000E+00   0.70000E+01
  00004 TCSG.SPS.5     0.24100E+01   0.35148E+02   0.67600E+02   0.42128E-02 CFC      0.10000E+01   0.50646E-03   0.70237E-03   0.00000E+00   0.00000E+00   0.70000E+01
  00005 TCSG.SPS.6     0.65000E+00   0.31248E+02   0.74309E+02   0.41004E-02 CFC      0.10000E+01   0.47754E-03   0.73640E-03   0.00000E+00   0.00000E+00   0.70000E+01
