x	Curve6
0.825688	0.00138126
1.1315	-0.0055421
1.43731	0.00240442
1.71254	-0.0045701
2.01835	0.00337642
2.32416	-0.00354695
2.62997	0.00439958
2.9052	-0.00257495
3.21101	0.00537158
3.48624	-0.00160295
3.79205	0.0137785
4.06728	0.006804
4.37309	0.00731558
4.64832	0.007776
4.95413	0.000852631
5.22936	0.008748
5.50459	0.00177347
5.8104	0.0171549
6.08563	0.00274547
6.36086	0.0106408
6.63609	0.0111013
6.9419	0.0264827
7.21713	0.0343781
7.49235	0.0348385
7.76758	0.0352989
8.07339	0.0358105
8.34862	0.0362709
8.65443	0.0367825
8.96024	0.0372941
9.26606	0.0452406
9.54128	0.045701
9.81651	0.0461615
10.1223	0.0392381
10.3976	0.0396985
10.6728	0.0401589
10.948	0.0480543
11.2538	0.0485659
11.5596	0.0490775
11.8654	0.049589
12.1713	0.0501006
12.4771	0.0431772
12.7523	0.0510726
13.0581	0.0515842
13.3639	0.0520958
13.6391	0.0674261
13.9144	0.0753214
14.2202	0.075833
14.4954	0.0762934
14.8012	0.076805
15.0459	0.0772143
15.3517	0.0777259
15.6575	0.0782374
15.9633	0.078749
16.2691	0.0792606
16.5443	0.0722861
16.8502	0.0802326
17.156	0.0807442
17.4618	0.0812558
17.7676	0.0817673
18.0734	0.0822789
18.3792	0.0827905
18.685	0.0833021
18.9908	0.0838136
19.2966	0.0843252
19.5719	0.0847856
19.8777	0.107602
