x	Curve6
2.61076	0.00617875
3.26339	0.00741288
7.47118	0.0259941
8.19608	0.0259851
10.0822	0.0334151
10.8068	0.0321639
11.6774	0.0358798
12.9831	0.0408325
14.4338	0.0457834
23.5005	0.0754845
24.6614	0.0816812
26.4755	0.0915966
27.1285	0.0953152
27.7085	0.095308
28.3615	0.0990266
28.9421	0.102746
29.5952	0.106465
30.2483	0.110183
30.8289	0.113903
31.482	0.117621
32.0626	0.121341
32.7157	0.125059
33.3688	0.128778
34.0216	0.131254
34.6745	0.133731
35.3273	0.136207
35.9086	0.143653
36.4892	0.147373
37.1421	0.149849
37.8672	0.151082
38.3757	0.157287
39.0286	0.159764
39.6819	0.164724
40.2623	0.167202
40.8433	0.173406
41.4237	0.175883
42.0768	0.179602
42.7299	0.18332
43.3104	0.18704
43.8913	0.192001
44.6166	0.194477
45.1972	0.198196
45.778	0.203158
46.3586	0.206878
47.0115	0.209354
47.52	0.215559
48.1731	0.219277
48.7539	0.224239
49.407	0.227958
50.0601	0.231676
