x	Curve5
0.216922	6.52397e-05
0.867688	0.000260959
1.59103	0.0079973
2.31384	0.00069589
2.53049	-0.00675775
3.25356	-0.00654028
3.90405	-0.0138634
4.55482	-0.0136677
5.20586	-0.00595313
5.85662	-0.00575741
6.5797	-0.00553994
7.3025	-0.0128414
8.02585	-0.00510501
8.74892	-0.00488754
9.47199	-0.00467008
10.1951	-0.00445261
10.9181	-0.00423515
11.6412	-0.00401768
12.3643	-0.00380021
13.0874	-0.00358275
13.665	-0.0259654
14.3884	-0.0182291
15.1112	-0.0255305
15.7622	-0.0178159
16.485	-0.0251173
17.2083	-0.017381
17.9314	-0.0171635
18.5819	-0.0244866
19.3053	-0.0167503
20.0281	-0.0240517
20.7514	-0.0163154
21.4019	-0.0236385
22.1252	-0.0159022
22.7757	-0.0232253
23.4991	-0.015489
24.2219	-0.0227904
24.8726	-0.0225947
25.596	-0.0148583
26.1734	-0.0447599
26.8964	-0.0445424
27.6195	-0.044325
28.3426	-0.0441075
29.0657	-0.04389
29.7887	-0.0436726
30.5118	-0.0434551
31.2349	-0.0432376
31.8856	-0.0430419
32.609	-0.0353056
33.2595	-0.0426287
33.9103	-0.042433
34.6333	-0.0422155
35.2841	-0.0420198
35.9349	-0.0418241
36.5851	-0.0566661
37.1635	-0.0564922
37.814	-0.0638153
38.4651	-0.0561007
39.1158	-0.055905
39.7666	-0.0557093
40.3448	-0.0630542
41.0679	-0.0628367
41.7189	-0.0551221
42.4417	-0.0624235
43.0925	-0.0622278
43.7432	-0.0620321
44.3943	-0.0543175
45.0448	-0.0616407
45.695	-0.0764827
46.4181	-0.0762652
47.1411	-0.0760478
47.8642	-0.0758303
48.5873	-0.0756128
49.3104	-0.0753954
50.0334	-0.0751779
