x	Curve8
5.77982	1.03569
6.08563	1.0362
6.39144	1.03671
6.69725	1.03723
7.00306	1.03774
7.30887	1.03825
7.61468	1.03876
7.92049	1.03927
8.2263	1.03978
8.53211	1.0403
8.83792	1.04081
9.14373	1.04132
9.44954	1.04183
9.75535	1.04234
10.0612	1.04285
10.367	1.04336
10.6728	1.04388
10.9786	1.04439
11.2844	1.0449
11.5902	1.04541
11.896	1.04592
12.2018	1.04643
12.5076	1.04695
12.8135	1.04746
13.1193	1.04797
13.4251	1.04848
13.7309	1.04899
14.0367	1.0495
14.3425	1.05002
14.6483	1.05053
14.9541	1.05104
15.2599	1.05155
15.5657	1.05206
15.8716	1.05257
16.1774	1.05308
16.4832	1.0536
16.789	1.05411
17.0948	1.05462
17.4006	1.05513
17.7064	1.05564
18.0122	1.05615
18.318	1.05667
18.6239	1.05718
18.9297	1.05769
19.2355	1.0582
19.5413	1.05871
19.8471	1.05922
