x	Curve4
4.92355	-0.965741
5.22936	-0.96523
5.53517	-0.964718
5.84098	-0.964207
6.14679	-0.963695
6.4526	-0.963183
6.72783	-0.940418
7.03364	-0.939907
7.33945	-0.939395
7.64526	-0.938883
7.92049	-0.916118
8.2263	-0.915607
8.53211	-0.915095
8.80734	-0.89233
9.11315	-0.891818
9.41896	-0.876437
9.72477	-0.86849
10	-0.845725
10.2752	-0.830395
10.5505	-0.807629
10.8257	-0.777429
11.0092	-0.717643
11.2844	-0.732052
11.5902	-0.731541
11.896	-0.731029
12.1713	-0.730569
12.4771	-0.752362
12.7829	-0.75185
13.0887	-0.751339
13.3639	-0.758313
13.6697	-0.765237
13.9755	-0.764725
14.2813	-0.764213
14.5566	-0.786058
14.8624	-0.792981
15.1376	-0.792521
15.4128	-0.79206
15.6881	-0.80647
15.9939	-0.813393
16.2997	-0.812882
16.5749	-0.812421
16.8502	-0.811961
17.1254	-0.833805
17.4006	-0.833345
17.7064	-0.832833
18.0122	-0.832322
18.2875	-0.854166
18.5933	-0.853654
18.8991	-0.845708
19.1743	-0.852682
19.4801	-0.867041
