x	Curve2
11.7781	-0.0148148
12.0626	-0.0160494
12.3471	-0.0160494
12.6316	-0.0160494
12.9161	-0.0160494
13.2006	-0.0160494
13.3997	-0.0197531
13.6842	-0.0197531
13.9687	-0.0197531
14.2532	-0.0197531
14.5377	-0.0197531
14.8222	-0.0197531
15.0782	-0.0234568
15.3627	-0.0234568
15.6472	-0.0234568
15.9317	-0.0234568
16.2162	-0.0234568
16.5007	-0.0271605
16.7283	-0.0271605
16.9844	-0.0259259
17.2404	-0.0271605
17.5249	-0.0259259
17.7809	-0.0296296
18.0085	-0.0296296
18.293	-0.0296296
18.5775	-0.0296296
18.8336	-0.0308642
19.0612	-0.0320988
19.3457	-0.0345679
19.6017	-0.0345679
19.8862	-0.0345679
