x	Curve2
7.03287	0.00736605
7.68528	0.00735795
8.4104	0.00859118
8.7733	0.0110711
9.49865	0.0135466
10.2235	0.0135376
10.9484	0.0135286
11.6733	0.0135196
12.3982	0.0135106
13.1231	0.0135016
13.7758	0.0147357
14.5007	0.0147267
15.2256	0.0147177
15.9505	0.0147087
16.6033	0.0171851
17.3282	0.017176
18.0534	0.0184093
18.7783	0.0184003
19.5032	0.0183913
20.2281	0.0183823
20.8809	0.0208586
21.6058	0.0208496
22.3307	0.0208406
23.0556	0.0208316
23.7069	0.0146123
24.4318	0.0146033
25.1567	0.0145943
25.8816	0.0145853
26.6065	0.0145763
27.3314	0.0145673
28.0563	0.0145583
28.7812	0.0145493
29.5061	0.0145403
30.231	0.0145313
30.9559	0.0145223
31.1729	0.0120351
31.8253	0.012027
32.4777	0.0120189
33.1299	0.0107686
33.7098	0.0107614
34.29	0.0119964
34.9424	0.0119883
35.5946	0.010738
36.1742	0.00948852
36.8991	0.00947951
37.624	0.00947051
38.3489	0.0094615
39.0738	0.0094525
39.7987	0.00944349
40.5236	0.00943449
41.2485	0.00942548
41.9734	0.00941648
42.6983	0.00940747
43.4232	0.00939847
44.1481	0.00938946
44.8735	0.0118649
45.5257	0.0106146
45.8888	0.0143368
46.6137	0.0143278
47.3386	0.0143188
48.0635	0.0143098
48.7884	0.0143008
49.5133	0.0142918
