0 	 0.00000000000000 	 -8.62863e+08
1000 	 -266980209.143678 	 -7.49383e+08
2000 	 -384205640.144382 	 -5.60703e+08
3000 	 -397729074.654065 	 -4.04584e+08
4000 	 -372148538.860074 	 -2.97269e+08
5000 	 -336560240.361576 	 -2.27429e+08
6000 	 -302371231.545252 	 -1.81946e+08
7000 	 -271895469.720775 	 -1.49795e+08
8000 	 -245895107.941006 	 -1.27396e+08
9000 	 -223856020.224138 	 -1.11254e+08
10000 	 -204932091.436782 	 -9.90455e+07
11000 	 -189096235.006689 	 -9.0089e+07
12000 	 -175391034.194554 	 -8.30271e+07
13000 	 -163252328.242816 	 -7.72372e+07
14000 	 -152497329.053161 	 -7.25041e+07
15000 	 -143494349.452156 	 -6.89231e+07
16000 	 -134992917.136493 	 -6.56509e+07
17000 	 -127904191.430119 	 -6.31902e+07
18000 	 -121112764.586207 	 -6.08799e+07
19000 	 -115394079.720669 	 -5.91122e+07
20000 	 -109728666.439710 	 -5.73678e+07
21000 	 -105143419.543946 	 -5.60983e+07
22000 	 -100558172.648183 	 -5.48288e+07
23000 	 -96536218.4305128 	 -5.3779e+07
24000 	 -92869882.9182613 	 -5.2868e+07
25000 	 -89203547.4060097 	 -5.19569e+07
26000 	 -86193135.6149144 	 -5.12707e+07
27000 	 -83271321.9200934 	 -5.06149e+07
28000 	 -80349508.2252724 	 -4.99592e+07
29000 	 -77918109.9471261 	 -4.94517e+07
30000 	 -75597295.5374458 	 -4.89777e+07
31000 	 -73276481.1277654 	 -4.85038e+07
32000 	 -71137669.2695519 	 -4.80785e+07
33000 	 -69299620.2483778 	 -4.77338e+07
34000 	 -67461571.2272037 	 -4.7389e+07
35000 	 -65623522.2060296 	 -4.70443e+07
36000 	 -63986559.6574023 	 -4.67468e+07
37000 	 -62535960.4869927 	 -4.64929e+07
38000 	 -61085361.3165831 	 -4.62391e+07
39000 	 -59634762.1461735 	 -4.59853e+07
40000 	 -58242632.5785039 	 -4.57435e+07
41000 	 -57101396.3855545 	 -4.55533e+07
42000 	 -55960160.1926051 	 -4.5363e+07
43000 	 -54818923.9996557 	 -4.51728e+07
44000 	 -53677687.8067063 	 -4.49826e+07
45000 	 -52618432.5625637 	 -4.48072e+07
46000 	 -51724126.9383094 	 -4.46617e+07
47000 	 -50829821.3140551 	 -4.45162e+07
48000 	 -49935515.6898007 	 -4.43707e+07
49000 	 -49041210.0655464 	 -4.42253e+07
50000 	 -48146904.4412921 	 -4.40798e+07
51000 	 -47425479.0831055 	 -4.3961e+07
52000 	 -46727405.3159087 	 -4.38459e+07
53000 	 -46029331.5487120 	 -4.37308e+07
54000 	 -45331257.7815153 	 -4.36157e+07
55000 	 -44633184.0143185 	 -4.35005e+07
56000 	 -43935110.2471218 	 -4.33854e+07
57000 	 -43356213.8157118 	 -4.32861e+07
58000 	 -42813724.0377927 	 -4.31917e+07
59000 	 -42271234.2598737 	 -4.30973e+07
60000 	 -41728744.4819547 	 -4.30028e+07
61000 	 -41186254.7040356 	 -4.29084e+07
62000 	 -40643764.9261166 	 -4.2814e+07
63000 	 -40101275.1481975 	 -4.27195e+07
64000 	 -39670008.1334463 	 -4.26374e+07
65000 	 -39250552.3855801 	 -4.25566e+07
66000 	 -38831096.6377139 	 -4.24758e+07
67000 	 -38411640.8898477 	 -4.2395e+07
68000 	 -37992185.1419815 	 -4.23143e+07
69000 	 -37572729.3941153 	 -4.22335e+07
70000 	 -37153273.6462491 	 -4.21527e+07
