Frequency [Hz]	Re(Zxdip) [Ohm/m]	Im(Zxdip) [Ohm/m]
1.25892541e+06 5.43977386e+06 5.45481688e+06
1.41253754e+06 5.13627209e+06 5.14968102e+06
1.58489319e+06 4.84966164e+06 4.86161391e+06
1.77827941e+06 4.57900699e+06 4.58966079e+06
1.99526231e+06 4.32342395e+06 4.33292029e+06
2.23872114e+06 4.08207686e+06 4.09054147e+06
2.51188643e+06 3.85417603e+06 3.86172096e+06
2.81838293e+06 3.63897519e+06 3.64570035e+06
3.16227766e+06 3.43576920e+06 3.44176365e+06
3.54813389e+06 3.24389179e+06 3.24923491e+06
3.98107171e+06 3.06271342e+06 3.06747598e+06
4.46683592e+06 2.89163936e+06 2.89588444e+06
5.01187234e+06 2.73010769e+06 2.73389153e+06
5.62341325e+06 2.57758760e+06 2.58096031e+06
6.30957344e+06 2.43357763e+06 2.43658391e+06
7.07945784e+06 2.29760410e+06 2.30028376e+06
7.94328235e+06 2.16921955e+06 2.17160811e+06
8.91250938e+06 2.04800134e+06 2.05013043e+06
1.00000000e+07 1.93355027e+06 1.93544810e+06
1.12201845e+07 1.82548927e+06 1.82718099e+06
1.25892541e+07 1.72346222e+06 1.72497023e+06
1.41253754e+07 1.62713277e+06 1.62847705e+06
1.58489319e+07 1.53618325e+06 1.53738160e+06
1.77827941e+07 1.45031365e+06 1.45138196e+06
1.99526231e+07 1.36924065e+06 1.37019305e+06
2.23872114e+07 1.29269667e+06 1.29354578e+06
2.51188643e+07 1.22042904e+06 1.22118609e+06
2.81838293e+07 1.15219912e+06 1.15287414e+06
3.16227766e+07 1.08778159e+06 1.08838350e+06
3.54813389e+07 1.02696365e+06 1.02750042e+06
3.98107171e+07 9.69544366e+05 9.70023084e+05
4.46683592e+07 9.15333992e+05 9.15760985e+05
5.01187234e+07 8.64153360e+05 8.64534266e+05
5.62341325e+07 8.15833285e+05 8.16173130e+05
6.30957344e+07 7.70214017e+05 7.70517280e+05
7.07945784e+07 7.27144710e+05 7.27415385e+05
7.94328235e+07 6.86482934e+05 6.86724580e+05
8.91250938e+07 6.48094201e+05 6.48309991e+05
1.00000000e+08 6.11851526e+05 6.12044289e+05
1.12201845e+08 5.77635011e+05 5.77807269e+05
1.25892541e+08 5.45331448e+05 5.45485447e+05
1.41253754e+08 5.14833945e+05 5.14971691e+05
1.58489319e+08 4.86041582e+05 4.86164858e+05
1.77827941e+08 4.58859067e+05 4.58969467e+05
1.99526231e+08 4.33196433e+05 4.33295376e+05
2.23872114e+08 4.08968735e+05 4.09057484e+05
2.51188643e+08 3.86095771e+05 3.86175454e+05
2.81838293e+08 3.64501820e+05 3.64573440e+05
3.16227766e+08 3.44115389e+05 3.44179840e+05
3.54813389e+08 3.24868980e+05 3.24927057e+05
3.98107171e+08 3.06698866e+05 3.06751277e+05
4.46683592e+08 2.89544879e+05 2.89592255e+05
5.00000000e+08 2.73674508e+05 2.73717494e+05
5.01187234e+08 2.73350215e+05 2.73393113e+05
5.62341325e+08 2.58061243e+05 2.58100160e+05
5.99500000e+08 2.49936681e+05 2.49973578e+05
6.30957344e+08 2.43627330e+05 2.43662704e+05
6.99000000e+08 2.31467586e+05 2.31500136e+05
7.07945784e+08 2.30000674e+05 2.30032892e+05
7.94328235e+08 2.17136142e+05 2.17165546e+05
7.98500000e+08 2.16568253e+05 2.16597536e+05
8.91250938e+08 2.04991128e+05 2.05018016e+05
8.98000000e+08 2.04219443e+05 2.04246176e+05
9.97500000e+08 1.93767737e+05 1.93792417e+05
1.00000000e+09 1.93525404e+05 1.93550038e+05
1.09700000e+09 1.84772368e+05 1.84795353e+05
1.12201845e+09 1.82700996e+05 1.82723600e+05
1.19650000e+09 1.76923785e+05 1.76945341e+05
1.25892541e+09 1.72482050e+05 1.72502816e+05
1.29600000e+09 1.69997359e+05 1.70017688e+05
1.39550000e+09 1.63825595e+05 1.63844855e+05
1.41253754e+09 1.62834719e+05 1.62853809e+05
1.49500000e+09 1.58280715e+05 1.58299030e+05
1.58489319e+09 1.53727049e+05 1.53744597e+05
1.59450000e+09 1.53263313e+05 1.53280782e+05
1.69400000e+09 1.48694737e+05 1.48711442e+05
1.77827941e+09 1.45128874e+05 1.45144985e+05
1.79350000e+09 1.44511833e+05 1.44527841e+05
1.89300000e+09 1.40663227e+05 1.40678593e+05
1.99250000e+09 1.37106641e+05 1.37121411e+05
1.99526231e+09 1.37011716e+05 1.37026470e+05
2.09200000e+09 1.33806923e+05 1.33821137e+05
2.19150000e+09 1.30734574e+05 1.30748264e+05
2.23872114e+09 1.29348690e+05 1.29362142e+05
2.29100000e+09 1.27864630e+05 1.27877825e+05
2.39050000e+09 1.25175801e+05 1.25188525e+05
2.49000000e+09 1.22649809e+05 1.22662083e+05
2.51188643e+09 1.22114419e+05 1.22126597e+05
2.58950000e+09 1.20270857e+05 1.20282699e+05
2.68900000e+09 1.18025212e+05 1.18036639e+05
2.78850000e+09 1.15900874e+05 1.15911899e+05
2.81838293e+09 1.15284944e+05 1.15295851e+05
2.88800000e+09 1.13887303e+05 1.13897938e+05
2.98750000e+09 1.11975196e+05 1.11985453e+05
3.08700000e+09 1.10156311e+05 1.10166198e+05
3.16227766e+09 1.08837651e+05 1.08847264e+05
3.18650000e+09 1.08423313e+05 1.08432838e+05
3.28600000e+09 1.06769648e+05 1.06778820e+05
3.38550000e+09 1.05189445e+05 1.05198270e+05
3.48500000e+09 1.03677422e+05 1.03685905e+05
3.54813389e+09 1.02751192e+05 1.02759461e+05
3.58450000e+09 1.02228814e+05 1.02236961e+05
3.68400000e+09 1.00839309e+05 1.00847125e+05
3.78350000e+09 9.95049966e+04 9.95124849e+04
3.88300000e+09 9.82223173e+04 9.82294817e+04
3.98107171e+09 9.70054154e+04 9.70122639e+04
3.98250000e+09 9.69880256e+04 9.69948695e+04
4.08200000e+09 9.57991547e+04 9.58056810e+04
4.18150000e+09 9.46529863e+04 9.46591976e+04
4.28100000e+09 9.35470245e+04 9.35529232e+04
4.38050000e+09 9.24789731e+04 9.24845612e+04
4.46683592e+09 9.15813022e+04 9.15866222e+04
4.48000000e+09 9.14467153e+04 9.14519945e+04
4.57950000e+09 9.04482961e+04 9.04532682e+04
4.67900000e+09 8.94819068e+04 8.94865733e+04
4.77850000e+09 8.85458715e+04 8.85502336e+04
4.87800000e+09 8.76386342e+04 8.76426930e+04
4.97750000e+09 8.67587485e+04 8.67625050e+04
5.01187234e+09 8.64609003e+04 8.64645526e+04
5.07700000e+09 8.59048676e+04 8.59083228e+04
5.17650000e+09 8.50757359e+04 8.50788905e+04
5.27600000e+09 8.42701810e+04 8.42730357e+04
5.37550000e+09 8.34871068e+04 8.34896621e+04
5.47500000e+09 8.27254872e+04 8.27277436e+04
5.57450000e+09 8.19843606e+04 8.19863184e+04
5.62341325e+09 8.16272661e+04 8.16290774e+04
5.67400000e+09 8.12628245e+04 8.12644842e+04
5.77350000e+09 8.05600313e+04 8.05613932e+04
5.87300000e+09 7.98751838e+04 7.98762479e+04
5.97250000e+09 7.92075313e+04 7.92082980e+04
6.07200000e+09 7.85563666e+04 7.85568359e+04
6.17150000e+09 7.79210225e+04 7.79211944e+04
6.27100000e+09 7.73008688e+04 7.73007434e+04
6.30957344e+09 7.70644094e+04 7.70641688e+04
6.37050000e+09 7.66953101e+04 7.66948873e+04
6.47000000e+09 7.61037831e+04 7.61030630e+04
6.56950000e+09 7.55257545e+04 7.55247370e+04
6.66900000e+09 7.49607190e+04 7.49594038e+04
6.76850000e+09 7.44081972e+04 7.44065844e+04
6.86800000e+09 7.38677343e+04 7.38658236e+04
6.96750000e+09 7.33388982e+04 7.33366895e+04
7.06700000e+09 7.28212783e+04 7.28187713e+04
7.07945784e+09 7.27572404e+04 7.27546960e+04
7.16650000e+09 7.23144839e+04 7.23116784e+04
7.26600000e+09 7.18181431e+04 7.18150389e+04
7.36550000e+09 7.13319016e+04 7.13284985e+04
7.46500000e+09 7.08554219e+04 7.08517195e+04
7.56450000e+09 7.03883818e+04 7.03843799e+04
7.66400000e+09 6.99304740e+04 6.99261723e+04
7.76350000e+09 6.94814050e+04 6.94768032e+04
7.86300000e+09 6.90408942e+04 6.90359920e+04
7.94328235e+09 6.86915198e+04 6.86863749e+04
7.96250000e+09 6.86086735e+04 6.86034705e+04
8.06200000e+09 6.81844862e+04 6.81789821e+04
8.16150000e+09 6.77680869e+04 6.77622813e+04
8.26100000e+09 6.73592402e+04 6.73531329e+04
8.36050000e+09 6.69577208e+04 6.69513114e+04
8.46000000e+09 6.65633127e+04 6.65566007e+04
8.55950000e+09 6.61758085e+04 6.61687937e+04
8.65900000e+09 6.57950094e+04 6.57876913e+04
8.75850000e+09 6.54207244e+04 6.54131027e+04
8.85800000e+09 6.50527701e+04 6.50448444e+04
8.91250938e+09 6.48538129e+04 6.48457205e+04
8.95750000e+09 6.46909701e+04 6.46827401e+04
9.05700000e+09 6.43351551e+04 6.43266203e+04
9.15650000e+09 6.39851619e+04 6.39763220e+04
9.25600000e+09 6.36408336e+04 6.36316883e+04
9.35550000e+09 6.33020194e+04 6.32925681e+04
9.45500000e+09 6.29685737e+04 6.29588161e+04
9.55450000e+09 6.26403563e+04 6.26302921e+04
9.65400000e+09 6.23172323e+04 6.23068610e+04
9.75350000e+09 6.19990714e+04 6.19883926e+04
9.85300000e+09 6.16857480e+04 6.16747613e+04
9.95250000e+09 6.13771409e+04 6.13658459e+04
1.00000000e+10 6.12314448e+04 6.12200026e+04
1.00520000e+10 6.10731330e+04 6.10615295e+04
1.01515000e+10 6.07736115e+04 6.07616989e+04
1.02510000e+10 6.04784672e+04 6.04662452e+04
1.03505000e+10 6.01875946e+04 6.01750628e+04
1.04500000e+10 5.99008919e+04 5.98880498e+04
1.05495000e+10 5.96182604e+04 5.96051077e+04
1.06490000e+10 5.93396049e+04 5.93261412e+04
1.07485000e+10 5.90648331e+04 5.90510580e+04
1.08480000e+10 5.87938558e+04 5.87797689e+04
1.09475000e+10 5.85265865e+04 5.85121875e+04
1.10470000e+10 5.82629417e+04 5.82482301e+04
1.11465000e+10 5.80028401e+04 5.79878156e+04
1.12201845e+10 5.78124596e+04 5.77972032e+04
1.12460000e+10 5.77462033e+04 5.77308655e+04
1.13455000e+10 5.74929552e+04 5.74773037e+04
1.14450000e+10 5.72430219e+04 5.72270564e+04
1.15445000e+10 5.69963319e+04 5.69800519e+04
1.16440000e+10 5.67528157e+04 5.67362209e+04
1.17435000e+10 5.65124060e+04 5.64954959e+04
1.18430000e+10 5.62750374e+04 5.62578117e+04
1.19425000e+10 5.60406464e+04 5.60231047e+04
1.20420000e+10 5.58091713e+04 5.57913133e+04
1.21415000e+10 5.55805524e+04 5.55623777e+04
